"var_name","vi"
"lane_20_highway",5181783353.07877
"highway_400",2793454841.98719
"highway_300",2585271996.57048
"highway_500",2349053946.77802
"maxv_20_highway",2301552514.5481
"highway_200",2187597043.82099
"pcar2011_12k",1724083538.88165
"imd_2012_10k",1641202123.52032
"highway_50",1584506108.56597
"highway_100",1482705086.56923
"pcar2011_100k",1419116614.39747
"pop2011_100k",1315333780.59626
"cveh2011_150k",1271376447.6161
"res_2012_10k",1267751966.45638
"cveh2011_10k",1243929923.59108
"cveh2011_100k",1222678463.53865
"pop2011_15k",1205594265.2733
"pcar2011_15k",1119763809.39001
"pop2011_12k",1109488273.79794
"pcar2011_20k",1091962935.80297
"imd_2012_7k",1077561906.31312
"cveh2011_12k",1061860315.57805
"pcar2011_10k",1057100495.33461
"pop2011_150k",1023329976.99897
"pop2011_10k",945445762.671016
"cveh2011_15k",923396132.040807
"imd_2012_8k",886479444.073983
"pop2011_20k",864575779.685358
"imd_2012_6k",853762211.995918
"residential_500",718990253.294441
"pcar2011_25k",698941483.005525
"pop2011_75k",664743161.50004
"cveh2011_45k",664343923.126226
"pcar2011_150k",643783669.448944
"cveh2011_75k",633640727.565444
"imd_2012_4k",613596093.820024
"imd_2012_500",611357536.219269
"residential_200",603488268.659707
"pop2011_25k",578297570.642765
"res_2012_800",571591078.540004
"pcar2011_75k",571409308.328122
"pcar2011_30k",536550050.901878
"residential_400",533363913.236467
"pop2011_8k",529252159.762319
"pop2011_30k",524727654.075482
"res_2012_500",519682093.245586
"imd_2012_1200",506750219.04433
"pcar2011_50k",500560735.953836
"cveh2011_50k",483353824.818024
"res_2012_8k",475802825.643061
"cveh2011_20k",471180468.015219
"pop2011_50k",460801071.931272
"cveh2011_30k",457862274.891832
"cveh2011_25k",454843801.142028
"primary_500",450037460.828058
"res_2012_3500",436742986.315815
"imd_2012_1k",436043047.264171
"cveh2011_8k",431618491.91488
"imd_2012_200",429156766.75541
"pcar2011_45k",427658014.603117
"pop2011_5k",406308273.014997
"res_2012_300",405940668.93952
"imd_2012_2k",401678260.188464
"pop2011_45k",394192784.912419
"elevation",393595894.383612
"pcar2011_1k",390855699.650366
"imd_2012_1500",384980987.708695
"pcar2011_8k",381218920.805102
"imd_2012_800",378257259.190854
"res_2012_600",370290563.044397
"localA_200",368813276.041947
"res_2012_400",363667216.971789
"pop2011",361513768.570857
"res_2012_100",352805018.784703
"imd_2012_5k",345817904.032982
"res_2012_1k",340254448.412203
"res_2012_700",338039847.243786
"imd_2012_400",332687404.747119
"res_2012_2500",329813883.711338
"cveh2011_5k",326321974.948893
"pcar2011_5k",324960757.296249
"cveh2011_200k",307283210.311349
"primary_400",307111225.285232
"imd_2012_600",302447038.691131
"imd_2012_1800",301425591.707096
"res_2012_5k",299709671.522342
"res_2012_4k",294166710.949873
"imd_2012_3500",289576788.829862
"res_2012_7k",284815887.375541
"unclassified_400",281848782.628409
"slope",277528827.199742
"unclassified_500",276930232.01049
"imd_2012_700",270473117.965651
"residential_300",266740495.997537
"localA_300",264435490.375347
"pcar2011_200k",264401921.866326
"res_2012_200",262460270.232131
"res_2012_1200",261453885.072643
"pop2011_1k",256651319.102763
"pop2011_200k",250558044.846214
"res_2012_1800",245629521.43476
"cveh2011_1k",244615059.40351
"res_2012_6k",223521259.373986
"residential_100",222171861.550134
"res_2012_1500",217721842.712004
"imd_2012_300",216260172.435903
"localA_500",201490750.568345
"res_2012_2k",189219812.733009
"primary_300",187052848.944491
"primary_200",180851538.536663
"imd_2012_2500",165902365.119946
"residential_50",165321761.593026
"unclassified_300",154625876.125905
"localA_400",154446500.277239
"area_type",130151668.891891
"localA_100",99295259.7873968
"imd_2012_100",98310521.3724122
"primary_50",85176886.6265785
"unclassified_200",84971202.6833076
"localA_50",50256120.0075063
"primary_100",47271725.0608935
"unclassified_100",27539105.1980957
"unclassified_50",24236195.8418751
"lane_10_primary",760817.923527778
"lane_10_localA",430729.626666667
"lane_10_residential",0
"lane_10_unclassified",0
"maxv_10_primary",0
"maxv_10_residential",0
"maxv_10_unclassified",0
"maxv_10_localA",0
